"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"ZC3H10";"ZC3H10";0,2170031;6,481736;3,197975;0,004746689;0,02259084;-2,723435
"MPV17L";"MPV17L";0,5472817;3,048392;3,19729;0,004753982;0,02262174;-2,048438
"ZNF43";"ZNF43";0,2152402;6,397153;3,197055;0,004756477;0,02262579;-2,727922
"METTL18";"METTL18";0,2360149;6,050379;3,196977;0,004757316;0,02262579;-2,734487
"C1orf112";"C1orf112";0,2360149;6,050379;3,196977;0,004757316;0,02262579;-2,734487
"LOC101927043";"LOC101927043";-0,8726342;2,406086;-3,196876;0,004758389;0,02262579;-2,013617
"MIR6504";"MIR6504";0,3776047;4,139744;3,196801;0,004759182;0,02262579;-2,391206
"CERK";"CERK";0,3969498;4,213369;3,196758;0,004759649;0,02262579;-2,398605
"RNA5SP303";"RNA5SP303";-1,353522;1,229344;-3,196617;0,004761153;0,02262912;-2,009601
"GLDC";"GLDC";-0,7186837;2,473243;-3,196498;0,004762421;0,02263133;-2,016889
"LOC101926940";"LOC101926940";-1,822765;0,5466338;-3,196284;0,004764704;0,02263836;-2,107568
"ZNF407";"ZNF407";-0,254131;3,695475;-3,196111;0,004766546;0,02264277;-2,310468
"WNT3A";"WNT3A";0,3978868;3,771759;3,196046;0,004767237;0,02264277;-2,268151
"NPTXR";"NPTXR";0,3696559;4,57135;3,195833;0,004769513;0,02264753;-2,522507
"SSFA2";"SSFA2";-0,2108256;6,206276;-3,195802;0,004769847;0,02264753;-2,730646
"MIR5090";"MIR5090";0,3234533;6,482224;3,195577;0,004772247;0,02265512;-2,72929
"FAM114A2";"FAM114A2";0,2613252;6,446354;3,194603;0,004782673;0,02270079;-2,73167
"HABP4";"HABP4";0,2508753;6,043417;3,194316;0,004785745;0,02270791;-2,740193
"LOC105370513";"LOC105370513";0,2765096;5,474994;3,194163;0,00478738;0,02270791;-2,711329
"LOC102723682";"LOC102723682";0,2765096;5,474994;3,194163;0,00478738;0,02270791;-2,711329
"CCDC186";"CCDC186";0,2691183;6,391193;3,194162;0,004787396;0,02270791;-2,736419
"MIR135B";"MIR135B";0,5088981;4,873788;3,193945;0,004789717;0,02270957;-2,597447
"SRPX2";"SRPX2";-1,127535;1,839997;-3,19389;0,004790304;0,02270957;-1,97335
"NEDD4L";"NEDD4L";-0,5044992;3,604575;-3,19389;0,004790313;0,02270957;-2,321216
