"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"EPS15";"EPS15";0,157194496735098;5,78417357840568;1,17467572704285;0,253059269808059;0,522120179487544;-5,46656760760187
"SNORD65";"SNORD65";0,93633090273734;2,38879989176951;1,17456593763294;0,253102272644454;0,522120179487544;-4,71878986119785
"TOR1AIP1";"TOR1AIP1";-0,148911635181614;6,43687769648395;-1,17425078588392;0,253225743069227;0,522120179487544;-5,49795022554051
"PSME3IP1";"PSME3IP1";-0,161689677579583;6,17090390722892;-1,17414626691913;0,253266701522682;0,522120179487544;-5,48460702801149
"SNHG17";"SNHG17";-0,231802500223969;5,62507196500985;-1,17409531255585;0,253286671097088;0,522120179487544;-5,44001448878486
"CNN2";"CNN2";-0,146690409525837;7,78321349820705;-1,17312805332464;0,253665973461445;0,522686534762196;-5,47946325463622
"CHCHD6";"CHCHD6";0,272596851887676;3,95728978227968;1,17305404981441;0,253695010738252;0,522686534762196;-5,05480937491196
"OSMR";"OSMR";0,990852841851344;4,53061850335724;1,17268986147189;0,253837945996752;0,522843360732978;-5,41611854101452
"BCCIP";"BCCIP";0,163688094254711;5,59084547838487;1,17222400324012;0,254020871804242;0,523082453123208;-5,44499187910652
"FCSK";"FCSK";-0,261739719660963;4,35684938612845;-1,17197452208414;0,254118874506159;0,523146591163035;-5,20815305770209
"TRMT6";"TRMT6";0,134625037414922;5,4662493902822;1,17152247978519;0,25429652031595;0,523223457583906;-5,43499482783053
"RAN";"RAN";0,20826079610675;8,93753029660363;1,17145738951987;0,254322107432136;0,523223457583906;-5,41798952286015
"AP2S1";"AP2S1";0,367309757252137;7,69394448068644;1,17136241000696;0,254359447515952;0,523223457583906;-5,47762644630672
"CFL1";"CFL1";-0,151700041925597;11,7225499871363;-1,17119906334464;0,254423674901823;0,523223457583906;-5,27937153812968
"MRGPRF";"MRGPRF";1,46373719065854;3,57305828525825;1,17093902361721;0,254525946630579;0,52329625128331;-4,91064144227138
"CCBE1";"CCBE1";1,03402775067141;3,49668482248763;1,17039247273059;0,25474100097903;0,523600822868639;-4,9925365963334
"ZNF232-AS1";"ZNF232-AS1";-0,438914403163795;4,36570404834765;-1,17018787422638;0,254821540285433;0,523628821621195;-5,15955621726083
"TUBGCP3";"TUBGCP3";-0,151082988134296;5,18488202651772;-1,16997675426785;0,25490466662192;0,523662120324632;-5,40915761064812
"CD27-AS1";"CD27-AS1";0,173969601585049;4,43205089390043;1,16971155951699;0,25500911298409;0,523739188740289;-5,30971537943104
"CTNNBL1";"CTNNBL1";0,16665685688549;6,92814882032909;1,16937758473617;0,255140693561809;0,523871930496235;-5,50829930835387
