"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"ECI1";"ECI1";0,232176462883001;5,07317172352458;2,69082161057189;0,0144937651473881;0,999913468661439;-3,35435137719656
"FAM206A";"FAM206A";-0,225568995176949;6,04827716296266;-2,6906695450899;0,0144985125669696;0,999913468661439;-3,29618498581403
"PCSK6";"PCSK6";-0,253838104079101;4,89183727770873;-2,68648267706565;0,0146298076095635;0,999913468661439;-3,45091158088365
"MFAP3";"MFAP3";-0,224738169478826;5,53040668741868;-2,68374514568658;0,0147162640658853;0,999913468661439;-3,31770734205182
"POLR3A";"POLR3A";-0,219262757761172;4,75621850794281;-2,67783992476436;0,0149044201077418;0,999913468661439;-3,48662557374053
"LOC101927708";"LOC101927708";0,247514009573151;4,64806659885658;2,67744560713323;0,0149170652655461;0,999913468661439;-3,50716449709556
"LOC105372379";"LOC105372379";-0,362290434266009;5,08057187298509;-2,67530278546923;0,0149859607965576;0,999913468661439;-3,37118567582243
"LINC01301";"LINC01301";-0,348610070408433;3,85531071615026;-2,67438107194817;0,015015688492977;0,999913468661439;-3,85322253725887
"TRGJ2";"TRGJ2";-0,481046025848711;3,43161876294849;-2,67274976200362;0,0150684400257428;0,999913468661439;-3,91817151932088
"LOC100129345";"LOC100129345";-0,823408159263045;2,02490315817163;-2,67247475968218;0,0150773500882124;0,999913468661439;-4,39044133447779
"ZGPAT";"ZGPAT";0,183630977971823;4,94386485745279;2,67198660247288;0,0150931786967541;0,999913468661439;-3,41948689892381
"ZNF586";"ZNF586";-0,248929009738993;6,25772796277343;-2,67062508610618;0,0151374096867334;0,999913468661439;-3,31659977856614
"LOC105376145";"LOC105376145";-0,292821241997355;4,51297777125922;-2,66494102901836;0,0153233994676311;0,999913468661439;-3,58117033688493
"PARTICLE";"PARTICLE";0,244867265975344;6,42515559884157;2,66465509558846;0,0153328127181438;0,999913468661439;-3,32298570246324
"MIR1268B";"MIR1268B";0,283671866239105;5,81868889919122;2,66460942717724;0,0153343166824414;0,999913468661439;-3,32233791534827
"GAA";"GAA";0,283671866239105;5,81868889919122;2,66460942717724;0,0153343166824414;0,999913468661439;-3,32233791534827
"ACOT2";"ACOT2";-0,223365119610222;5,71572296479713;-2,65791310257723;0,0155563652444151;0,999913468661439;-3,33187533947112
"LOC105377015";"LOC105377015";-0,190624857421235;5,49043830760647;-2,65417056260969;0,0156817939311655;0,999913468661439;-3,35118643554746
"FAIM3";"FAIM3";-0,202679960904907;4,63255638396373;-2,65387151325207;0,015691857693369;0,999913468661439;-3,48630445640642
"LOC105378344";"LOC105378344";-0,596345530405282;3,85210118911139;-2,65100933680675;0,0157884878228478;0,999913468661439;-3,95914816661166
"LOC102723553";"LOC102723553";1,08993553031367;1,80703589846272;2,64905986454737;0,0158546272183432;0,999913468661439;-4,45851706743108
"LOC102723451";"LOC102723451";1,08993553031367;1,80703589846272;2,64905986454737;0,0158546272183432;0,999913468661439;-4,45851706743108
"LOC105379504";"LOC105379504";1,08993553031367;1,80703589846272;2,64905986454737;0,0158546272183432;0,999913468661439;-4,45851706743108
"PCAT29";"PCAT29";-0,368498723967799;3,71240571166379;-2,64847041167799;0,0158746772079615;0,999913468661439;-3,87280263587397
